Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-12,215.1554718017578,128.80322265625,241.11199951171875,1.114441990852356,1192.5999755859375,41.17851257324219,0.8973100185394287,290.1000061035156,145.42999267578125,241.11199951171875,1.114441990852356,1192.5999755859375,47.349998474121094,0.8973100185394287,298.5,146.0800018310547,242.88099670410156,1.127789855003357,1194.800048828125,47.68000030517578,0.8979899883270264,285.70001220703125,144.00999450683594,240.0989990234375,1.113598108291626,1189.699951171875,46.41999816894531,0.8866900205612183,298.5,144.94000244140625,242.14500427246094,1.1146035194396973,1194.5999755859375,46.849998474121094,0.8971800208091736,24620.0,3543900.0,19282600,0.0,10.0,29928300.0,0.0
2015-05-13,217.97377014160156,128.9715118408203,236.3769989013672,1.1221455335617065,1218.4000244140625,41.42202377319336,0.8911499977111816,293.8999938964844,145.6199951171875,236.3769989013672,1.1221455335617065,1218.4000244140625,47.630001068115234,0.8911499977111816,294.20001220703125,146.52999877929688,243.70399475097656,1.1382806301116943,1218.4000244140625,48.31999969482422,0.8924189805984497,290.3999938964844,145.10000610351562,235.0449981689453,1.1205499172210693,1191.0,47.56999969482422,0.8785179853439331,292.3999938964844,145.41000366210938,241.3979949951172,1.1218937635421753,1192.699951171875,48.189998626708984,0.8913499712944031,17340.0,2679400.0,27180100,0.0,34.0,34184600.0,0.0
2015-05-14,218.49290466308594,131.0440216064453,236.9290008544922,1.1350480318069458,1225.4000244140625,42.369964599609375,0.8810200095176697,294.6000061035156,147.9600067138672,236.9290008544922,1.1350480318069458,1225.4000244140625,48.720001220703125,0.8810200095176697,297.29998779296875,148.25,237.7989959716797,1.1443794965744019,1225.5999755859375,48.81999969482422,0.881659984588623,289.1000061035156,146.64999389648438,234.0570068359375,1.1342240571975708,1214.5,48.029998779296875,0.8738359808921814,293.8999938964844,146.8800048828125,236.21400451660156,1.134803295135498,1214.5,48.029998779296875,0.8812100291252136,39220.0,3495800.0,24413700,0.0,35.0,32980900.0,0.0
2015-05-15,215.8971405029297,130.08746337890625,237.60499572753906,1.1404979228973389,1225.5,42.00469970703125,0.8768100142478943,291.1000061035156,146.8800048828125,237.60499572753906,1.1404979228973389,1225.5,48.29999923706055,0.8768100142478943,293.70001220703125,148.3000030517578,238.7530059814453,1.1451002359390259,1225.5,48.90999984741211,0.8830260038375854,289.29998779296875,146.33999633789062,236.7949981689453,1.1324695348739624,1214.800048828125,48.04999923706055,0.8732860088348389,293.3999938964844,148.0500030517578,236.9550018310547,1.140393853187561,1218.5,48.869998931884766,0.8768900036811829,20140.0,3368900.0,16329400,0.0,12.0,28642700.0,0.0
2015-05-16,,,236.1529998779297,,,,,,,236.1529998779297,,,,,,,237.69700622558594,,,,,,,235.2949981689453,,,,,,,237.6439971923828,,,,,,,11089700,,,,
2015-05-17,,,236.802001953125,,,,,,,236.802001953125,,,,,,,238.02499389648438,,,,,,,236.00999450683594,,,,,,,236.00999450683594,,,,,,,11134300,,,,
2015-05-18,221.7562255859375,129.93690490722656,233.1280059814453,1.144505262374878,1227.800048828125,41.75250244140625,0.873740017414093,299.0,146.7100067138672,233.1280059814453,1.144505262374878,1227.800048828125,48.0099983215332,0.873740017414093,300.70001220703125,147.24000549316406,237.2100067138672,1.1447004079818726,1228.0999755859375,48.220001220703125,0.881928026676178,290.3999938964844,146.3000030517578,232.4600067138672,1.1338794231414795,1222.5999755859375,47.61000061035156,0.8735910058021545,290.3999938964844,146.8800048828125,236.88699340820312,1.1444004774093628,1224.5,47.97999954223633,0.8738200068473816,22640.0,2153200.0,16780300,0.0,8.0,24136500.0,0.0
2015-05-19,218.0478973388672,130.23805236816406,231.94700622558594,1.1326183080673218,1206.9000244140625,41.6474723815918,0.8829100131988525,294.0,147.0500030517578,231.94700622558594,1.1326183080673218,1206.9000244140625,47.58000183105469,0.8829100131988525,300.6000061035156,147.77000427246094,234.1510009765625,1.1326183080673218,1223.9000244140625,47.810001373291016,0.8992000222206116,292.70001220703125,146.72999572753906,231.81700134277344,1.1120996475219727,1206.0,47.18000030517578,0.8829100131988525,297.5,147.17999267578125,233.03700256347656,1.132541298866272,1223.9000244140625,47.560001373291016,0.8829699754714966,17490.0,2366400.0,14241900,0.0,9.0,28574800.0,0.0
2015-05-20,218.49290466308594,129.6800537109375,234.01800537109375,1.1146656274795532,1208.9000244140625,41.6474723815918,0.897130012512207,294.6000061035156,146.4199981689453,234.01800537109375,1.1146656274795532,1208.9000244140625,47.58000183105469,0.897130012512207,295.3999938964844,147.33999633789062,234.68299865722656,1.1150758266448975,1210.800048828125,47.93000030517578,0.903689980506897,290.0,146.10000610351562,231.8419952392578,1.1065741777420044,1205.0999755859375,47.27000045776367,0.8967999815940857,294.70001220703125,147.13999938964844,231.88999938964844,1.1146780252456665,1205.0999755859375,47.38999938964844,0.8971199989318848,12200.0,2104000.0,15499400,0.0,11.0,25047900.0,0.0
2015-05-21,217.82546997070312,130.50375366210938,235.343994140625,1.1100751161575317,1204.4000244140625,41.50740432739258,0.9008399844169617,293.70001220703125,147.35000610351562,235.343994140625,1.1100751161575317,1204.4000244140625,47.41999816894531,0.9008399844169617,296.8999938964844,147.7100067138672,236.24200439453125,1.1180005073547363,1204.5,47.599998474121094,0.9020500183105469,291.8999938964844,146.10000610351562,233.8350067138672,1.1085859537124634,1203.699951171875,47.0099983215332,0.8944540023803711,294.5,146.55999755859375,234.01600646972656,1.1103092432022095,1204.5,47.279998779296875,0.9006500244140625,14280.0,2676400.0,15108900,0.0,43.0,22410700.0,0.0
2015-05-22,219.53123474121094,128.25411987304688,240.34800720214844,1.1111851930618286,1204.300048828125,41.05224609375,0.899940013885498,296.0,144.80999755859375,240.34800720214844,1.1111851930618286,1204.300048828125,46.900001525878906,0.899940013885498,296.5,147.27000427246094,240.968994140625,1.1209995746612549,1211.9000244140625,47.349998474121094,0.9085130095481873,290.1000061035156,144.8000030517578,235.05999755859375,1.1006996631622314,1204.300048828125,46.81999969482422,0.8920609951019287,293.70001220703125,147.25999450683594,235.3209991455078,1.1110987663269043,1211.5999755859375,47.29999923706055,0.9000099897384644,16990.0,3878000.0,27003000,0.0,8.0,25720600.0,0.0
2015-05-23,,,238.8719940185547,,,,,,,238.8719940185547,,,,,,,241.02499389648438,,,,,,,238.6909942626953,,,,,,,240.28599548339844,,,,,,,14605000,,,,
2015-05-24,,,240.9530029296875,,,,,,,240.9530029296875,,,,,,,241.97799682617188,,,,,,,238.81100463867188,,,,,,,238.9759979248047,,,,,,,11508000,,,,
2015-05-25,,,237.11000061035156,1.0992997884750366,,,0.9096699953079224,,,237.11000061035156,1.0992997884750366,,,0.9096699953079224,,,241.02099609375,1.1010003089904785,,,0.9123499989509583,,,236.63699340820312,1.096070647239685,,,0.9082649946212769,,,240.927001953125,1.0992151498794556,,,0.9097399711608887,,,14423900,0.0,,,0.0
2015-05-26,218.93789672851562,126.47394561767578,237.11599731445312,1.0971167087554932,1187.199951171875,40.780914306640625,0.9114800095558167,295.20001220703125,142.8000030517578,237.11599731445312,1.0971167087554932,1187.199951171875,46.59000015258789,0.9114800095558167,297.0,144.42999267578125,238.24200439453125,1.0971288681030273,1193.5999755859375,46.880001068115234,0.9195230007171631,291.3999938964844,142.16000366210938,235.69200134277344,1.0875203609466553,1186.0,46.189998626708984,0.9114699959754944,295.8999938964844,144.33999633789062,237.10400390625,1.0971288681030273,1193.5999755859375,46.83000183105469,0.9114699959754944,17020.0,3476800.0,16425000,0.0,40.0,29581900.0,0.0
2015-05-27,217.00965881347656,126.65107727050781,237.2830047607422,1.08888578414917,1185.9000244140625,41.673728942871094,0.9183700084686279,292.6000061035156,143.0,237.2830047607422,1.08888578414917,1185.9000244140625,47.61000061035156,0.9183700084686279,297.5,143.75,238.63600158691406,1.093000054359436,1185.9000244140625,47.77000045776367,0.9240440130233765,292.29998779296875,142.5800018310547,236.69500732421875,1.0821995735168457,1185.9000244140625,46.619998931884766,0.9149129986763,295.8999938964844,143.4199981689453,237.06500244140625,1.0887553691864014,1185.9000244140625,46.81999969482422,0.9184799790382385,20770.0,2837100.0,18837000,0.0,200216.0,27335600.0,0.0
2015-05-28,216.93545532226562,126.05767059326172,237.4080047607422,1.0900014638900757,1188.0999755859375,41.533687591552734,0.9174299836158752,292.5,142.3300018310547,237.4080047607422,1.0900014638900757,1188.0999755859375,47.45000076293945,0.9174299836158752,293.6000061035156,145.2899932861328,237.82400512695312,1.0950000286102295,1192.0,48.02000045776367,0.9200649857521057,287.0,141.5800018310547,236.65199279785156,1.0868797302246094,1179.5999755859375,47.38999938964844,0.913241982460022,291.3999938964844,142.50999450683594,237.2570037841797,1.0897995233535767,1187.0999755859375,47.5,0.9175999760627747,13600.0,3103200.0,13829600,0.0,52705.0,19283700.0,0.0
2015-05-29,214.413818359375,124.45462799072266,237.0959930419922,1.0960345268249512,1189.4000244140625,41.017242431640625,0.9123799800872803,289.1000061035156,140.52000427246094,237.0959930419922,1.0960345268249512,1189.4000244140625,46.86000061035156,0.9123799800872803,291.79998779296875,142.25999450683594,237.52200317382812,1.1003496646881104,1193.300048828125,47.56999969482422,0.9149879813194275,285.79998779296875,140.32000732421875,235.7310028076172,1.0929105281829834,1185.699951171875,46.59000015258789,0.9088019728660583,291.79998779296875,142.25999450683594,237.3769989013672,1.0957943201065063,1187.800048828125,47.43000030517578,0.9125800132751465,26290.0,6199200.0,14805000,0.0,4748.0,36519600.0,0.0
2015-05-30,,,233.34500122070312,,,,,,,233.34500122070312,,,,,,,237.09300231933594,,,,,,,232.04600524902344,,,,,,,237.0919952392578,,,,,,,14098600,,,,
2015-05-31,,,230.19000244140625,,,,,,,230.19000244140625,,,,,,,233.2519989013672,,,,,,,229.54200744628906,,,,,,,233.13499450683594,,,,,,,14730800,,,,
2015-06-01,207.66465759277344,125.10112762451172,222.92599487304688,1.0957943201065063,1188.300048828125,41.34111404418945,0.9125800132751465,280.0,141.25,222.92599487304688,1.0957943201065063,1188.300048828125,47.22999954223633,0.9125800132751465,286.8999938964844,142.0500030517578,231.71299743652344,1.0979998111724854,1204.0,47.77000045776367,0.918366014957428,270.8999938964844,140.27000427246094,221.29600524902344,1.0888904333114624,1184.300048828125,46.619998931884766,0.9107469916343689,286.79998779296875,141.4499969482422,230.23300170898438,1.095902442932129,1190.5999755859375,47.060001373291016,0.9124900102615356,74240.0,3897000.0,26090500,0.0,1236.0,28837300.0,0.0
2015-06-02,206.70053100585938,126.87248992919922,225.80299377441406,1.0922993421554565,1194.0999755859375,41.06975555419922,0.9154999852180481,278.70001220703125,143.25,225.80299377441406,1.0922993421554565,1194.0999755859375,46.91999816894531,0.9154999852180481,281.3999938964844,144.4600067138672,226.41600036621094,1.116629719734192,1194.300048828125,47.349998474121094,0.9157999753952026,275.8999938964844,140.6300048828125,222.41900634765625,1.091941475868225,1186.0,46.619998931884766,0.8955519795417786,275.8999938964844,141.44000244140625,222.8939971923828,1.0922753810882568,1189.0,46.93000030517578,0.9155200123786926,49960.0,4986500.0,20459000,0.0,1003.0,21498300.0,0.0
2015-06-03,210.927978515625,127.36849212646484,225.87399291992188,1.1150012016296387,1184.699951171875,41.008480072021484,0.8968600034713745,284.3999938964844,143.80999755859375,225.87399291992188,1.1150012016296387,1184.699951171875,46.849998474121094,0.8968600034713745,285.5,145.05999755859375,227.4040069580078,1.1283293962478638,1193.9000244140625,47.7400016784668,0.9019740223884583,279.8999938964844,142.88999938964844,223.92999267578125,1.1086794137954712,1179.0999755859375,46.81999969482422,0.8862659931182861,279.8999938964844,143.77999877929688,225.73599243164062,1.1148271560668945,1193.9000244140625,47.369998931884766,0.8970000147819519,24930.0,3755800.0,17752400,0.0,630.0,28002200.0,0.0
2015-06-04,210.927978515625,125.04802703857422,224.32400512695312,1.1257838010787964,1174.9000244140625,40.57958221435547,0.8882700204849243,282.3999938964844,141.19000244140625,224.32400512695312,1.1257838010787964,1174.9000244140625,46.36000061035156,0.8882700204849243,283.0,143.22999572753906,226.58099365234375,1.1376047134399414,1185.300048828125,47.15999984741211,0.8902660012245178,279.79998779296875,140.9499969482422,224.0540008544922,1.1232597827911377,1173.0,46.20000076293945,0.879040002822876,282.3999938964844,143.22000122070312,225.77200317382812,1.126227617263794,1184.9000244140625,46.790000915527344,0.8879200220108032,15640.0,3239500.0,14728100,0.0,447.0,27745500.0,0.0
2015-06-05,215.3347625732422,124.64057922363281,224.95199584960938,1.120787262916565,1167.800048828125,40.38701629638672,0.8922299742698669,288.29998779296875,140.72999572753906,224.95199584960938,1.120787262916565,1167.800048828125,46.13999938964844,0.8922299742698669,289.20001220703125,141.3699951171875,225.96800231933594,1.128020167350769,1177.300048828125,46.52000045776367,0.9048299789428711,278.3999938964844,140.0500030517578,223.1790008544922,1.105180025100708,1164.0,45.84000015258789,0.8865090012550354,283.8999938964844,141.0399932861328,224.1540069580078,1.121604323387146,1176.4000244140625,46.310001373291016,0.8915799856185913,23780.0,3215600.0,18056500,0.0,390.0,25438100.0,0.0
2015-06-06,,,225.61900329589844,,,,,,,225.61900329589844,,,,,,,225.718994140625,,,,,,,224.37899780273438,,,,,,,225.0050048828125,,,,,,,11131500,,,,
2015-06-07,,,222.88099670410156,,,,,,,222.88099670410156,,,,,,,226.19400024414062,,,,,,,222.65199279785156,,,,,,,225.5959930419922,,,,,,,13318400,,,,
2015-06-08,212.04840087890625,124.5608901977539,228.48899841308594,1.1108149290084839,1173.199951171875,40.02813720703125,0.9002400040626526,283.8999938964844,140.63999938964844,228.48899841308594,1.1108149290084839,1173.199951171875,45.72999954223633,0.9002400040626526,288.6000061035156,141.35000610351562,229.46400451660156,1.1242802143096924,1176.0999755859375,46.43000030517578,0.9018700122833252,280.3999938964844,140.1999969482422,222.83900451660156,1.1088072061538696,1169.0999755859375,45.66999816894531,0.8894580006599426,287.5,140.24000549316406,222.87899780273438,1.1105434894561768,1169.5,46.29999923706055,0.9004600048065186,19980.0,2756600.0,23378400,0.0,173.0,22121600.0,0.0
2015-06-09,212.94468688964844,124.08263397216797,229.04800415039062,1.128095269203186,1177.300048828125,39.95811462402344,0.8864499926567078,285.1000061035156,140.10000610351562,229.04800415039062,1.128095269203186,1177.300048828125,45.650001525878906,0.8864499926567078,286.29998779296875,140.99000549316406,230.95399475097656,1.1339694261550903,1180.300048828125,45.939998626708984,0.8915280103683472,279.5,139.89999389648438,227.9290008544922,1.1216697692871094,1172.699951171875,45.459999084472656,0.8818579912185669,284.20001220703125,140.5,228.53799438476562,1.1281970739364624,1172.9000244140625,45.7599983215332,0.8863700032234192,24800.0,2647600.0,28353100,0.0,144.0,24406100.0,0.0
2015-06-10,210.77859497070312,125.42884063720703,228.80299377441406,1.1299052238464355,1186.0999755859375,40.79840850830078,0.8850299715995789,282.20001220703125,141.6199951171875,228.80299377441406,1.1299052238464355,1186.0999755859375,46.61000061035156,0.8850299715995789,285.8999938964844,142.60000610351562,229.78199768066406,1.138200283050537,1190.0999755859375,46.83000183105469,0.8875790238380432,280.79998779296875,140.2899932861328,228.00999450683594,1.1266602277755737,1175.5999755859375,45.689998626708984,0.8785799741744995,285.8999938964844,140.67999267578125,228.9949951171875,1.1293309926986694,1176.0999755859375,45.790000915527344,0.8854799866676331,23260.0,2784400.0,15904800,0.0,295.0,28417400.0,0.0
2015-06-11,213.39280700683594,126.61563873291016,229.7050018310547,1.131196141242981,1179.9000244140625,40.64959716796875,0.8840199708938599,285.70001220703125,142.9600067138672,229.7050018310547,1.131196141242981,1179.9000244140625,46.439998626708984,0.8840199708938599,288.1000061035156,143.97999572753906,230.28700256347656,1.132054090499878,1183.199951171875,46.91999816894531,0.8937510251998901,280.20001220703125,141.75,228.76699829101562,1.118879795074463,1174.4000244140625,46.130001068115234,0.8833500146865845,280.70001220703125,142.00999450683594,228.85499572753906,1.131298542022705,1183.199951171875,46.65999984741211,0.8839399814605713,15830.0,2924500.0,14416000,0.0,69.0,27347800.0,0.0
2015-06-12,212.64588928222656,126.47394561767578,229.98199462890625,1.1240627765655518,1178.800048828125,40.23821258544922,0.8896300196647644,284.70001220703125,142.8000030517578,229.98199462890625,1.1240627765655518,1178.800048828125,45.970001220703125,0.8896300196647644,285.5,142.86000061035156,231.0570068359375,1.1293296813964844,1181.199951171875,46.470001220703125,0.8966599702835083,281.5,141.08999633789062,229.31300354003906,1.1152499914169312,1176.199951171875,45.900001525878906,0.8854809999465942,284.20001220703125,142.6199951171875,229.7050018310547,1.1245051622390747,1180.4000244140625,46.220001220703125,0.8892800211906433,16080.0,2395200.0,14017700,0.0,141.0,23931000.0,0.0
2015-06-13,,,232.40199279785156,,,,,,,232.40199279785156,,,,,,,232.65199279785156,,,,,,,229.2100067138672,,,,,,,229.9199981689453,,,,,,,13305300,,,,
2015-06-14,,,233.54299926757812,,,,,,,233.54299926757812,,,,,,,234.85800170898438,,,,,,,232.00399780273438,,,,,,,232.44200134277344,,,,,,,12165900,,,,
2015-06-15,215.63356018066406,126.02224731445312,236.822998046875,1.1219944953918457,1185.300048828125,39.80929946899414,0.8912699818611145,288.70001220703125,142.2899932861328,236.822998046875,1.1219944953918457,1185.300048828125,45.47999954223633,0.8912699818611145,289.29998779296875,142.58999633789062,237.83599853515625,1.1258105039596558,1188.5,45.650001525878906,0.8935350179672241,279.0,141.27999877929688,233.4219970703125,1.1191502809524536,1172.699951171875,45.02000045776367,0.8882489800453186,282.20001220703125,142.0399932861328,233.4219970703125,1.1217930316925049,1179.9000244140625,45.45000076293945,0.8914300203323364,44590.0,2631400.0,19912100,0.0,102.0,33254500.0,0.0
2015-06-16,212.64588928222656,126.06654357910156,250.89500427246094,1.1277008056640625,1180.5,40.11567306518555,0.8867599964141846,284.70001220703125,142.33999633789062,250.89500427246094,1.1277008056640625,1180.5,45.83000183105469,0.8867599964141846,288.79998779296875,143.5800018310547,251.74200439453125,1.133009672164917,1186.5,46.2400016784668,0.891933023929596,284.20001220703125,141.4199981689453,236.1219940185547,1.1211603879928589,1175.9000244140625,45.29999923706055,0.8826050162315369,288.5,141.4199981689453,236.76499938964844,1.1277008056640625,1186.5,45.349998474121094,0.8867599964141846,23020.0,2450600.0,41612000,0.0,29.0,27070300.0,0.0
2015-06-17,209.21009826660156,127.03190612792969,249.28399658203125,1.124201774597168,1176.4000244140625,40.23821258544922,0.889519989490509,280.1000061035156,143.42999267578125,249.28399658203125,1.124201774597168,1176.4000244140625,45.970001220703125,0.889519989490509,288.0,144.0,256.8529968261719,1.129110336303711,1186.300048828125,46.06999969482422,0.8905119895935059,280.1000061035156,141.89999389648438,246.4759979248047,1.122949481010437,1174.9000244140625,45.36000061035156,0.885653018951416,285.3999938964844,142.8699951171875,250.822998046875,1.1242396831512451,1177.5999755859375,45.72999954223633,0.889490008354187,21050.0,2775400.0,43858400,0.0,168.0,28704100.0,0.0
2015-06-18,220.9365997314453,128.75897216796875,249.0070037841797,1.1369967460632324,1201.5,40.89470291137695,0.8795099854469299,295.79998779296875,145.3800048828125,249.0070037841797,1.1369967460632324,1201.5,46.720001220703125,0.8795099854469299,302.8999938964844,146.52999877929688,252.10800170898438,1.1428401470184326,1202.0,46.79999923706055,0.8817560076713562,286.3999938964844,143.91000366210938,244.1269989013672,1.1341005563735962,1183.4000244140625,46.16999816894531,0.875012993812561,288.70001220703125,143.91000366210938,249.42799377441406,1.1364152431488037,1183.4000244140625,46.220001220703125,0.8799600005149841,67360.0,3728900.0,30980200,0.0,130.0,32658300.0,0.0
2015-06-19,224.82052612304688,128.53753662109375,244.6060028076172,1.1370742321014404,1201.5,40.35198974609375,0.8794500231742859,301.0,145.1300048828125,244.6060028076172,1.1370742321014404,1201.5,46.099998474121094,0.8794500231742859,302.3999938964844,146.10000610351562,250.9770050048828,1.1387965679168701,1203.0999755859375,46.83000183105469,0.8852699995040894,295.6000061035156,144.9499969482422,243.78700256347656,1.12959885597229,1199.699951171875,45.9900016784668,0.8781200051307678,296.79998779296875,145.19000244140625,249.04299926757812,1.1372941732406616,1199.699951171875,46.790000915527344,0.8792799711227417,28210.0,4837300.0,23965300,0.0,142.0,63837000.0,0.0
2015-06-20,,,245.21200561523438,,,,,,,245.21200561523438,,,,,,,245.8280029296875,,,,,,,240.6269989013672,,,,,,,244.52999877929688,,,,,,,20608100,,,,
2015-06-21,,,243.94400024414062,,,,,,,243.94400024414062,,,,,,,245.2239990234375,,,,,,,241.8820037841797,,,,,,,245.10000610351562,,,,,,,10600900,,,,
2015-06-22,228.18170166015625,129.0423583984375,246.99000549316406,1.1372941732406616,1183.699951171875,40.465782165527344,0.8792799711227417,305.5,145.6999969482422,246.99000549316406,1.1372941732406616,1183.699951171875,46.22999954223633,0.8792799711227417,308.79998779296875,146.2100067138672,247.91700744628906,1.1410002708435059,1197.800048828125,46.720001220703125,0.8837040066719055,299.3999938964844,145.08999633789062,243.7790069580078,1.1316006183624268,1182.699951171875,46.15999984741211,0.8764240145683289,302.29998779296875,146.07000732421875,243.968994140625,1.1362345218658447,1197.800048828125,46.33000183105469,0.8801000118255615,22420.0,2086100.0,17692500,0.0,30.0,20318100.0,0.0
2015-06-23,227.21066284179688,127.91756439208984,244.29600524902344,1.13490629196167,1176.199951171875,40.18569564819336,0.8811299800872803,304.20001220703125,144.42999267578125,244.29600524902344,1.13490629196167,1176.199951171875,45.90999984741211,0.8811299800872803,305.5,146.4499969482422,247.3040008544922,1.1346230506896973,1186.0,46.279998779296875,0.8978509902954102,301.8999938964844,143.8000030517578,243.13299560546875,1.113770604133606,1176.199951171875,45.619998931884766,0.8813499808311462,305.5,146.3300018310547,246.927001953125,1.1346230506896973,1183.800048828125,46.130001068115234,0.8813499808311462,15770.0,2864400.0,15108700,0.0,60.0,25896500.0,0.0
2015-06-24,225.0446014404297,126.65107727050781,240.51499938964844,1.1172186136245728,1172.5999755859375,39.94934844970703,0.8950799703598022,301.29998779296875,143.0,240.51499938964844,1.1172186136245728,1172.5999755859375,45.63999938964844,0.8950799703598022,304.79998779296875,144.8000030517578,244.34100341796875,1.1239995956420898,1176.5999755859375,46.25,0.895829975605011,298.20001220703125,142.50999450683594,240.51499938964844,1.1162832975387573,1170.699951171875,45.54999923706055,0.889680027961731,303.6000061035156,143.75999450683594,244.28199768066406,1.1177055835723877,1176.5999755859375,45.66999816894531,0.8946899771690369,12080.0,3989100.0,17344900,0.0,263.0,34890900.0,0.0
2015-06-25,226.16500854492188,126.16393280029297,242.7989959716797,1.1206992864608765,1171.5,39.95811462402344,0.892300009727478,302.79998779296875,142.4499969482422,242.7989959716797,1.1206992864608765,1171.5,45.650001525878906,0.892300009727478,303.29998779296875,143.75999450683594,243.33200073242188,1.1224100589752197,1175.9000244140625,46.060001373291016,0.8963220119476318,295.6000061035156,142.33999633789062,240.36500549316406,1.1156704425811768,1171.5,45.5,0.8909400105476379,301.6000061035156,143.27000427246094,240.36500549316406,1.1207119226455688,1175.800048828125,46.029998779296875,0.8922899961471558,19000.0,2153800.0,16133100,0.0,95.0,20616000.0,0.0
2015-06-26,236.32296752929688,126.19050598144531,243.593994140625,1.1202975511550903,1172.9000244140625,39.616737365722656,0.8926200270652771,316.3999938964844,142.47999572753906,243.593994140625,1.1202975511550903,1172.9000244140625,45.2599983215332,0.8926200270652771,317.8999938964844,143.0399932861328,243.74899291992188,1.1219995021820068,1172.9000244140625,46.279998779296875,0.8979640007019043,302.20001220703125,141.88999938964844,241.55299377441406,1.1136304140090942,1170.5,45.029998779296875,0.8912659883499146,303.70001220703125,143.02999877929688,242.60400390625,1.1203854084014893,1170.5,45.650001525878906,0.892549991607666,59430.0,3153300.0,13983500,0.0,308.0,49835300.0,0.0
2015-06-27,,,250.99000549316406,,,,,,,250.99000549316406,,,,,,,251.33900451660156,,,,,,,243.11700439453125,,,,,,,243.5489959716797,,,,,,,20488600,,,,
2015-06-28,,,249.01100158691406,,,,,,,249.01100158691406,,,,,,,251.1719970703125,,,,,,,247.4340057373047,,,,,,,250.9550018310547,,,,,,,15137600,,,,
2015-06-29,227.3600311279297,122.86924743652344,257.0639953613281,1.0975021123886108,1178.5,38.837711334228516,0.9111599922180176,304.3999938964844,138.72999572753906,257.0639953613281,1.0975021123886108,1178.5,44.369998931884766,0.9111599922180176,318.20001220703125,141.32000732421875,257.1730041503906,1.119740605354309,1186.0,45.22999954223633,0.9104999899864197,301.8999938964844,138.5800018310547,248.58099365234375,1.0982975959777832,1173.800048828125,44.36000061035156,0.893064022064209,318.1000061035156,140.9600067138672,248.7209930419922,1.0982975959777832,1185.0999755859375,45.040000915527344,0.9104999899864197,36580.0,3755500.0,34742900,0.0,174.0,34081700.0,0.0
2015-06-30,229.15260314941406,122.86039733886719,263.0719909667969,1.122296690940857,1171.5,38.6451301574707,0.8910300135612488,306.79998779296875,138.72000122070312,263.0719909667969,1.122296690940857,1171.5,44.150001525878906,0.8910300135612488,308.29998779296875,140.05999755859375,267.86700439453125,1.1238796710968018,1176.4000244140625,44.720001220703125,0.8990380167961121,302.3999938964844,138.44000244140625,255.9459991455078,1.1123000383377075,1166.5999755859375,43.939998626708984,0.8897749781608582,307.70001220703125,140.05999755859375,257.0360107421875,1.121604323387146,1176.300048828125,44.709999084472656,0.8915799856185913,29540.0,3434800.0,44533800,0.0,223.0,35945400.0,0.0
2015-07-01,226.9119415283203,124.64057922363281,258.6210021972656,1.1134989261627197,1169.0,38.90774154663086,0.8980699777603149,303.79998779296875,140.72999572753906,258.6210021972656,1.1134989261627197,1169.0,44.45000076293945,0.8980699777603149,311.0,141.13999938964844,265.1719970703125,1.1167594194412231,1173.0999755859375,45.22999954223633,0.9040610194206238,302.5,140.02000427246094,255.7740020751953,1.106119990348816,1166.5999755859375,44.099998474121094,0.8954480290412903,309.3999938964844,140.47999572753906,263.3450012207031,1.1134989261627197,1173.0999755859375,44.459999084472656,0.8980699777603149,28080.0,3260900.0,27029800,0.0,455.0,28343900.0,0.0
2015-07-02,229.8996124267578,124.18006896972656,255.41200256347656,1.103363037109375,1163.0,38.86397171020508,0.9063199758529663,307.79998779296875,140.2100067138672,255.41200256347656,1.103363037109375,1163.0,44.400001525878906,0.9063199758529663,312.79998779296875,141.52000427246094,261.6310119628906,1.1121602058410645,1168.0999755859375,44.75,0.9060400128364563,302.0,139.8800048828125,254.11599731445312,1.1037039756774902,1155.5,44.060001373291016,0.8991510272026062,310.0,141.2899932861328,258.552001953125,1.1037039756774902,1166.4000244140625,44.47999954223633,0.9060400128364563,17350.0,2116500.0,21551900,0.0,316.0,21752000.0,0.0
2015-07-03,,,256.33599853515625,1.1086965799331665,,,0.901960015296936,,,256.33599853515625,1.1086965799331665,,,0.901960015296936,,,257.0769958496094,1.1119993925094604,,,0.9023069739341736,,,253.5050048828125,1.108270287513733,,,0.8992810249328613,,,255.45899963378906,1.108598232269287,,,0.9020400047302246,,,19033800,0.0,,,0.0
2015-07-04,,,260.885986328125,,,,,,,260.885986328125,,,,,,,261.4570007324219,,,,,,,254.1999969482422,,,,,,,256.4909973144531,,,,,,,15620400,,,,
