Date,AMC,BA,BTC-USD,EURUSD=X,GC=F,MSFT,USDEUR=X
2016-09-15,316.1000061035156,127.7699966430664,607.155029296875,1.1247328519821167,1313.5,57.189998626708984,0.8891000151634216
2016-09-16,319.1000061035156,126.69999694824219,606.9730224609375,1.124593734741211,1305.800048828125,57.25,0.8892099857330322
2016-09-17,,,605.9840087890625,,,,
2016-09-18,,,609.8740234375,,,,
2016-09-19,318.3999938964844,127.4800033569336,609.2269897460938,1.1158473491668701,1313.5,56.93000030517578,0.8961799740791321
2016-09-20,317.70001220703125,127.79000091552734,608.31201171875,1.118067979812622,1313.699951171875,56.810001373291016,0.8944000005722046
2016-09-21,315.0,130.55999755859375,597.1489868164062,1.1153992414474487,1326.9000244140625,57.7599983215332,0.8965399861335754
2016-09-22,316.6000061035156,131.8699951171875,596.2979736328125,1.1193194389343262,1340.4000244140625,57.81999969482422,0.8934000134468079
2016-09-23,313.29998779296875,131.77999877929688,602.8419799804688,1.1210134029388428,1337.199951171875,57.43000030517578,0.89205002784729
2016-09-24,,,602.625,,,,
2016-09-25,,,600.8259887695312,,,,
2016-09-26,306.29998779296875,130.57000732421875,608.0430297851562,1.123923897743225,1339.699951171875,56.900001525878906,0.889739990234375
2016-09-27,313.20001220703125,131.32000732421875,606.166015625,1.124985933303833,1325.9000244140625,57.95000076293945,0.8888999819755554
2016-09-28,313.1000061035156,132.22999572753906,604.72802734375,1.121956706047058,1319.4000244140625,58.029998779296875,0.8913000226020813
2016-09-29,308.0,131.02999877929688,605.6929931640625,1.1224982738494873,1321.699951171875,57.400001525878906,0.8908699750900269
2016-09-30,310.8999938964844,131.74000549316406,609.7349853515625,1.121956706047058,1313.300048828125,57.599998474121094,0.8913000226020813
2016-10-01,,,613.9829711914062,,,,
2016-10-02,,,610.8920288085938,,,,
2016-10-03,322.20001220703125,132.3800048828125,612.1329956054688,1.1234692335128784,1309.0,57.41999816894531,0.8901000022888184
2016-10-04,316.29998779296875,132.25,610.2039794921875,1.121038556098938,1266.300048828125,57.2400016784668,0.8920300006866455
2016-10-05,319.3999938964844,134.66000366210938,612.510986328125,1.121076226234436,1265.199951171875,57.63999938964844,0.8920000195503235
2016-10-06,324.6000061035156,134.4199981689453,613.02099609375,1.120824933052063,1249.800048828125,57.7400016784668,0.8921999931335449
2016-10-07,322.3999938964844,133.85000610351562,617.1209716796875,1.1144545078277588,1248.9000244140625,57.79999923706055,0.8973000049591064
2016-10-08,,,619.1079711914062,,,,
2016-10-09,,,616.7520141601562,,,,
2016-10-10,323.0,135.83999633789062,618.9940185546875,1.1196954250335693,,58.040000915527344,0.8931000232696533
2016-10-11,315.0,133.74000549316406,641.072021484375,1.1140819787979126,1253.0,57.189998626708984,0.897599995136261
2016-10-12,319.0,133.16000366210938,636.1920166015625,1.1061947345733643,1251.0999755859375,57.11000061035156,0.9039999842643738
2016-10-13,313.5,133.3800048828125,636.7860107421875,1.1011881828308105,1255.0,56.91999816894531,0.9081100225448608
2016-10-14,317.5,133.5,640.3779907226562,1.1049723625183105,1253.0999755859375,57.41999816894531,0.9049999713897705
2016-10-15,,,638.64599609375,,,,
2016-10-16,,,641.6309814453125,,,,
2016-10-17,315.5,134.0,639.1929931640625,1.0967799425125122,1254.4000244140625,57.220001220703125,0.9117599725723267
2016-10-18,316.0,135.10000610351562,637.9600219726562,1.1015641689300537,1260.800048828125,57.65999984741211,0.907800018787384
2016-10-19,315.5,136.17999267578125,630.52001953125,1.0976948738098145,1267.9000244140625,57.529998779296875,0.9110000133514404
2016-10-20,316.0,135.83999633789062,630.8569946289062,1.0975141525268555,1265.5999755859375,57.25,0.9111499786376953
2016-10-21,318.0,135.6300048828125,632.8280029296875,1.0930395126342773,1265.9000244140625,59.65999984741211,0.9148799777030945
2016-10-22,,,657.2940063476562,,,,
2016-10-23,,,657.0709838867188,,,,
2016-10-24,321.0,137.4499969482422,653.760986328125,1.0882576704025269,1262.0,61.0,0.9189000129699707
2016-10-25,316.0,139.02000427246094,657.5880126953125,1.0875475406646729,1271.9000244140625,60.9900016784668,0.9194999933242798
2016-10-26,317.0,145.5399932861328,678.3040161132812,1.0887316465377808,1264.800048828125,60.630001068115234,0.9185000061988831
2016-10-27,314.5,143.30999755859375,688.31298828125,1.091202735900879,1267.9000244140625,60.099998474121094,0.9164199829101562
2016-10-28,313.5,143.00999450683594,689.6510009765625,1.0900371074676514,1275.5,59.869998931884766,0.9174000024795532
2016-10-29,,,714.47900390625,,,,
2016-10-30,,,701.864013671875,,,,
2016-10-31,314.5,142.42999267578125,700.9719848632812,1.0984665155410767,1271.5,59.91999816894531,0.9103599786758423
2016-11-01,307.0,142.41000366210938,729.7930297851562,1.0973334312438965,1286.4000244140625,59.79999923706055,0.911300003528595
2016-11-02,306.0,140.75,740.8289794921875,1.1057054996490479,1306.800048828125,59.43000030517578,0.9043999910354614
2016-11-03,308.0,140.02000427246094,688.7000122070312,1.1097548007965088,1302.0999755859375,59.209999084472656,0.9010999798774719
2016-11-04,313.0,139.5399932861328,703.2349853515625,1.1102476119995117,1303.300048828125,58.709999084472656,0.9006999731063843
2016-11-05,,,703.4180297851562,,,,
2016-11-06,,,711.52197265625,,,,
2016-11-07,321.0,143.02999877929688,703.1309814453125,1.1101243495941162,1278.300048828125,60.41999816894531,0.9007999897003174
2016-11-08,322.5,142.1999969482422,709.8480224609375,1.1052166223526,1273.4000244140625,60.470001220703125,0.9047999978065491
2016-11-09,334.0,145.08999633789062,723.2730102539062,1.1019041538238525,1272.5999755859375,60.16999816894531,0.9075199961662292
2016-11-10,334.0,147.69000244140625,715.5339965820312,1.0920606851577759,1265.5,58.70000076293945,0.9157000184059143
2016-11-11,345.0,148.52000427246094,716.4110107421875,1.0889687538146973,,59.02000045776367,0.9182999730110168
2016-11-12,,,705.0540161132812,,,,
2016-11-13,,,702.031005859375,,,,
2016-11-14,345.0,149.99000549316406,705.02099609375,1.0824854373931885,1221.199951171875,58.119998931884766,0.923799991607666
2016-11-15,345.5,148.11000061035156,711.6190185546875,1.0750375986099243,1224.0,58.869998931884766,0.9301999807357788
2016-11-16,345.0,146.44000244140625,744.197998046875,1.0727311372756958,1223.4000244140625,59.650001525878906,0.932200014591217
2016-11-17,355.0,145.3300018310547,740.9769897460938,1.0706638097763062,1216.5,60.63999938964844,0.9340000152587891
2016-11-18,350.5,146.35000610351562,751.5850219726562,1.062304139137268,1208.5,60.349998474121094,0.941349983215332
2016-11-19,,,751.6160278320312,,,,
2016-11-20,,,731.0260009765625,,,,
2016-11-21,347.5,147.02000427246094,739.2479858398438,1.0584250688552856,1209.5999755859375,60.86000061035156,0.9448000192642212
2016-11-22,347.0,149.52000427246094,751.3469848632812,1.0638864040374756,1211.0,61.119998931884766,0.9399499893188477
2016-11-23,349.0,149.74000549316406,744.593994140625,1.0633772611618042,1189.0999755859375,60.400001525878906,0.9404000043869019
2016-11-24,,,740.2890014648438,1.0545185804367065,,,0.9483000040054321
2016-11-25,349.5,150.0399932861328,741.6489868164062,1.0561892986297607,1178.199951171875,60.529998779296875,0.9467999935150146
2016-11-26,,,735.3820190429688,,,,
2016-11-27,,,732.0349731445312,,,,
2016-11-28,339.0,149.77000427246094,735.81298828125,1.0612331628799438,1190.5999755859375,60.61000061035156,0.942300021648407
2016-11-29,345.5,151.63999938964844,735.60400390625,1.062134861946106,1187.9000244140625,61.09000015258789,0.9415000081062317
2016-11-30,339.5,150.55999755859375,745.6909790039062,1.0648492574691772,1170.800048828125,60.2599983215332,0.9391000270843506
2016-12-01,335.0,152.38999938964844,756.7739868164062,1.0592098236083984,1166.9000244140625,59.20000076293945,0.944100022315979
2016-12-02,322.5,152.25,777.9439697265625,1.0663141012191772,1175.0999755859375,59.25,0.9378100037574768
2016-12-03,,,771.155029296875,,,,
2016-12-04,,,773.8720092773438,,,,
2016-12-05,331.0,152.16000366210938,758.7000122070312,1.0582010746002197,1174.0,60.220001220703125,0.9449999928474426
2016-12-06,338.0,152.24000549316406,764.2239990234375,1.0757315158843994,1167.5999755859375,59.95000076293945,0.9296000003814697
2016-12-07,326.5,154.13999938964844,768.1320190429688,1.0720411539077759,1175.0,61.369998931884766,0.9327999949455261
2016-12-08,321.0,155.38999938964844,770.8099975585938,1.0761945247650146,1169.800048828125,61.0099983215332,0.9291999936103821
2016-12-09,326.0,156.49000549316406,772.7940063476562,1.062134861946106,1159.4000244140625,61.970001220703125,0.9415000081062317
2016-12-10,,,774.6500244140625,,,,
2016-12-11,,,769.7310180664062,,,,
2016-12-12,323.5,157.16000366210938,780.0869750976562,1.0547411441802979,1163.5,62.16999816894531,0.9480999708175659
2016-12-13,320.0,156.66000366210938,780.5560302734375,1.0641694068908691,1156.699951171875,62.97999954223633,0.9397000074386597
2016-12-14,317.5,154.47000122070312,781.4810180664062,1.062925100326538,1161.300048828125,62.68000030517578,0.9408000111579895
2016-12-15,320.0,153.77000427246094,778.0880126953125,1.051414132118225,1127.800048828125,62.58000183105469,0.9510999917984009
2016-12-16,319.0,154.5,784.906982421875,1.0418837070465088,1135.300048828125,62.29999923706055,0.9598000049591064
2016-12-17,,,790.8289794921875,,,,
2016-12-18,,,790.530029296875,,,,
2016-12-19,332.0,156.17999267578125,792.7139892578125,1.0449975728988647,1140.5,63.619998931884766,0.9569399952888489
2016-12-20,334.5,156.38999938964844,800.8759765625,1.0405826568603516,1131.5,63.540000915527344,0.9610000252723694
2016-12-21,347.0,157.47999572753906,834.281005859375,1.039047360420227,1131.0999755859375,63.540000915527344,0.9624199867248535
2016-12-22,351.0,157.4600067138672,864.5399780273438,1.0428615808486938,1128.800048828125,63.54999923706055,0.958899974822998
2016-12-23,353.0,157.80999755859375,921.9840087890625,1.0437650680541992,1131.9000244140625,63.2400016784668,0.9580699801445007
2016-12-24,,,898.822021484375,,,,
2016-12-25,,,896.1829833984375,,,,
2016-12-26,,,907.6099853515625,1.045478343963623,,,0.9564999938011169
2016-12-27,354.5,157.47999572753906,933.197998046875,1.0456969738006592,1137.300048828125,63.279998779296875,0.9563000202178955
2016-12-28,345.5,156.10000610351562,975.9210205078125,1.046233057975769,1139.4000244140625,62.9900016784668,0.955810010433197
2016-12-29,342.0,155.69000244140625,973.4970092773438,1.0416991710662842,1156.4000244140625,62.900001525878906,0.9599699974060059
2016-12-30,336.5,155.67999267578125,961.2379760742188,1.0575296878814697,1150.0,62.13999938964844,0.9455999732017517
2016-12-31,,,963.7429809570312,,,,
2017-01-01,,,998.3250122070312,,,,
2017-01-02,,,1021.75,1.052698016166687,,,0.949940025806427
2017-01-03,347.5,156.97000122070312,1043.8399658203125,1.0460032224655151,1160.4000244140625,62.58000183105469,0.9560199975967407
2017-01-04,342.0,158.6199951171875,1154.72998046875,1.0419923067092896,1163.800048828125,62.29999923706055,0.9596999883651733
2017-01-05,340.0,158.7100067138672,1013.3800048828125,1.0500892400741577,1179.699951171875,62.29999923706055,0.9523000121116638
2017-01-06,338.0,159.10000610351562,902.2009887695312,1.0605915784835815,1171.9000244140625,62.84000015258789,0.942870020866394
2017-01-07,,,908.5850219726562,,,,
2017-01-08,,,911.198974609375,,,,
2017-01-09,333.0,158.32000732421875,902.8280029296875,1.0531858205795288,1183.5,62.63999938964844,0.9495000243186951
2017-01-10,341.5,159.07000732421875,907.6790161132812,1.0588620901107788,1184.199951171875,62.619998931884766,0.9444100260734558
2017-01-11,343.0,159.39999389648438,777.7570190429688,1.0552419424057007,1195.5999755859375,63.189998626708984,0.9476500153541565
2017-01-12,340.0,158.2899932861328,804.833984375,1.0597710609436035,1198.9000244140625,62.61000061035156,0.9435999989509583
2017-01-13,342.5,158.8300018310547,823.9840087890625,1.0616837739944458,1195.300048828125,62.70000076293945,0.9419000148773193
2017-01-14,,,818.4119873046875,,,,
2017-01-15,,,821.7979736328125,,,,
2017-01-16,,,831.5339965820312,1.0628687143325806,,,0.940850019454956
2017-01-17,339.0,157.6699981689453,907.93798828125,1.0602991580963135,1212.0,62.529998779296875,0.9431300163269043
2017-01-18,338.0,158.32000732421875,886.6179809570312,1.0696789026260376,1211.300048828125,62.5,0.9348599910736084
2017-01-19,339.0,159.0,899.072998046875,1.062778353691101,1200.9000244140625,62.29999923706055,0.9409300088882446
2017-01-20,343.0,159.52999877929688,895.0260009765625,1.0659730434417725,1204.300048828125,62.7400016784668,0.9381099939346313
2017-01-21,,,921.7890014648438,,,,
2017-01-22,,,924.6729736328125,,,,
2017-01-23,341.0,157.83999633789062,921.0120239257812,1.0713750123977661,1215.0,62.959999084472656,0.9333800077438354
2017-01-24,343.0,160.5500030517578,892.68701171875,1.0760787725448608,1210.300048828125,63.52000045776367,0.9293000102043152
2017-01-25,341.5,167.36000061035156,901.5419921875,1.0728693008422852,1197.300048828125,63.68000030517578,0.9320799708366394
2017-01-26,342.5,169.1199951171875,917.5859985351562,1.0751993656158447,1189.5,64.2699966430664,0.9300600290298462
2017-01-27,340.0,167.6999969482422,919.75,1.068296194076538,1188.0999755859375,65.77999877929688,0.9360700249671936
2017-01-28,,,921.5900268554688,,,,
2017-01-29,,,919.4959716796875,,,,
2017-01-30,341.5,165.57000732421875,920.3820190429688,1.0713980197906494,1193.199951171875,65.12999725341797,0.9333599805831909
2017-01-31,337.5,163.4199981689453,970.4030151367188,1.0708587169647217,1208.5999755859375,64.6500015258789,0.9338300228118896
2017-02-01,330.0,163.97000122070312,989.0230102539062,1.0803803205490112,1205.5999755859375,63.58000183105469,0.925599992275238
2017-02-02,330.5,162.25999450683594,1011.7999877929688,1.0767391920089722,1216.699951171875,63.16999816894531,0.9287300109863281
2017-02-03,329.0,162.39999389648438,1029.9100341796875,1.0761713981628418,1218.5,63.68000030517578,0.9292200207710266
2017-02-04,,,1042.9000244140625,,,,
2017-02-05,,,1027.3399658203125,,,,
2017-02-06,326.5,163.97999572753906,1038.1500244140625,1.0782949924468994,1230.0,63.63999938964844,0.9273899793624878
2017-02-07,325.0,166.5,1061.3499755859375,1.0743216276168823,1234.199951171875,63.43000030517578,0.9308199882507324
2017-02-08,310.5,163.80999755859375,1063.0699462890625,1.0678056478500366,1237.5999755859375,63.34000015258789,0.9365000128746033
2017-02-09,310.0,164.27999877929688,994.3829956054688,1.0692213773727417,1235.0999755859375,64.05999755859375,0.935259997844696
2017-02-10,313.5,166.22999572753906,988.6740112304688,1.0658594369888306,1234.4000244140625,64.0,0.9382100105285645
2017-02-11,,,1004.4500122070312,,,,
2017-02-12,,,999.1810302734375,,,,
2017-02-13,313.5,168.02999877929688,990.6420288085938,1.061954379081726,1224.4000244140625,64.72000122070312,0.9416599869728088
2017-02-14,314.0,168.5,1004.5499877929688,1.059849739074707,1223.9000244140625,64.56999969482422,0.9435300230979919
2017-02-15,315.0,169.3000030517578,1007.47998046875,1.0578316450119019,1231.699951171875,64.52999877929688,0.945330023765564
2017-02-16,312.5,170.80999755859375,1027.43994140625,1.0607378482818604,1240.0,64.5199966430664,0.9427400231361389
2017-02-17,312.0,172.7100067138672,1046.2099609375,1.0672245025634766,1237.5999755859375,64.62000274658203,0.9370099902153015
2017-02-18,,,1054.4200439453125,,,,
2017-02-19,,,1047.8699951171875,,,,
2017-02-20,,,1079.97998046875,1.062665343284607,,,0.9410300254821777
2017-02-21,308.5,175.55999755859375,1115.300048828125,1.0609403848648071,1237.5,64.48999786376953,0.9425600171089172
2017-02-22,313.5,175.36000061035156,1117.43994140625,1.0542073249816895,1232.0,64.36000061035156,0.9485800266265869
2017-02-23,313.5,176.86000061035156,1166.719970703125,1.0554089546203613,1250.199951171875,64.62000274658203,0.9474999904632568
2017-02-24,314.0,177.44000244140625,1173.6800537109375,1.0584474802017212,1256.9000244140625,64.62000274658203,0.9447799921035767
2017-02-25,,,1143.8399658203125,,,,
2017-02-26,,,1165.199951171875,,,,
2017-02-27,314.5,179.42999267578125,1179.969970703125,1.055275321006775,1257.4000244140625,64.2300033569336,0.9476199746131897
2017-02-28,313.5,180.22999572753906,1179.969970703125,1.0584250688552856,1252.5999755859375,63.97999954223633,0.9448000192642212
2017-03-01,304.0,183.91000366210938,1222.5,1.0569148063659668,1248.9000244140625,64.94000244140625,0.946150004863739
2017-03-02,297.5,182.99000549316406,1251.010009765625,1.0535852909088135,1231.9000244140625,64.01000213623047,0.9491400122642517
2017-03-03,294.0,182.17999267578125,1274.989990234375,1.0509721040725708,1225.5,64.25,0.9514999985694885
2017-03-04,,,1255.1500244140625,,,,
2017-03-05,,,1267.1199951171875,,,,
2017-03-06,293.0,180.92999267578125,1272.8299560546875,1.062044620513916,1224.5,64.2699966430664,0.9415799975395203
2017-03-07,294.5,182.02000427246094,1223.5400390625,1.0579211711883545,1215.0999755859375,64.4000015258789,0.9452499747276306
2017-03-08,295.5,181.74000549316406,1150.0,1.0570154190063477,1208.5,64.98999786376953,0.9460600018501282
2017-03-09,295.5,180.57000732421875,1188.489990234375,1.0547411441802979,1202.4000244140625,64.7300033569336,0.9480999708175659
2017-03-10,301.5,178.6999969482422,1116.719970703125,1.0578428506851196,1200.699951171875,64.93000030517578,0.9453200101852417
2017-03-11,,,1175.8299560546875,,,,
2017-03-12,,,1221.3800048828125,,,,
2017-03-13,304.0,179.0500030517578,1231.9200439453125,1.0690041780471802,1202.4000244140625,64.70999908447266,0.93545001745224
2017-03-14,305.5,178.72999572753906,1240.0,1.0651443004608154,1201.9000244140625,64.41000366210938,0.9388399720191956
2017-03-15,301.0,178.7100067138672,1249.6099853515625,1.0612443685531616,1200.0999755859375,64.75,0.9422900080680847
2017-03-16,302.0,178.19000244140625,1187.81005859375,1.0737909078598022,1226.5,64.63999938964844,0.9312800168991089
2017-03-17,306.0,180.10000610351562,1100.22998046875,1.077470064163208,1229.800048828125,64.87000274658203,0.9280999898910522
2017-03-18,,,973.8179931640625,,,,
2017-03-19,,,1036.739990234375,,,,
2017-03-20,306.0,179.38999938964844,1054.22998046875,1.0742985010147095,1233.5999755859375,64.93000030517578,0.930840015411377
2017-03-21,301.5,175.9600067138672,1120.5400390625,1.073767900466919,1246.0999755859375,64.20999908447266,0.9312999844551086
2017-03-22,303.0,176.97999572753906,1049.1400146484375,1.081244707107544,1249.300048828125,65.02999877929688,0.9248600006103516
2017-03-23,302.0,177.25999450683594,1038.5899658203125,1.0790164470672607,1246.9000244140625,64.87000274658203,0.9267699718475342
2017-03-24,308.5,175.82000732421875,937.52001953125,1.0783880949020386,1248.199951171875,64.9800033569336,0.9273099899291992
2017-03-25,,,972.7789916992188,,,,
2017-03-26,,,966.7249755859375,,,,
2017-03-27,308.0,176.10000610351562,1045.77001953125,1.0849517583847046,1255.4000244140625,65.0999984741211,0.9217000007629395
2017-03-28,305.5,177.36000061035156,1047.1500244140625,1.0860947370529175,1255.300048828125,65.29000091552734,0.9207299947738647
2017-03-29,309.5,177.6300048828125,1039.969970703125,1.0817711353302002,1253.4000244140625,65.47000122070312,0.9244099855422974
2017-03-30,311.5,177.97999572753906,1026.4300537109375,1.0759629011154175,1245.0,65.70999908447266,0.9294000267982483
2017-03-31,314.5,176.86000061035156,1071.7900390625,1.0687072277069092,1247.300048828125,65.86000061035156,0.9357100129127502
2017-04-01,,,1080.5,,,,
2017-04-02,,,1102.1700439453125,,,,
2017-04-03,318.5,176.64999389648438,1143.81005859375,1.0668829679489136,1250.800048828125,65.55000305175781,0.937309980392456
2017-04-04,315.5,178.6999969482422,1133.25,1.067008137702942,1255.0,65.7300033569336,0.9372000098228455
2017-04-05,310.0,177.0800018310547,1124.780029296875,1.0680338144302368,1245.4000244140625,65.55999755859375,0.9362999796867371
2017-04-06,308.0,177.3699951171875,1182.6800537109375,1.0672472715377808,1250.300048828125,65.7300033569336,0.9369900226593018
2017-04-07,303.5,178.85000610351562,1176.9000244140625,1.0644639730453491,1254.300048828125,65.68000030517578,0.9394400119781494
2017-04-08,,,1175.949951171875,,,,
2017-04-09,,,1187.8699951171875,,,,
2017-04-10,306.5,177.55999755859375,1187.1300048828125,1.0582010746002197,1251.0999755859375,65.52999877929688,0.9449999928474426
2017-04-11,307.0,178.57000732421875,1205.010009765625,1.0597598552703857,1271.199951171875,65.4800033569336,0.9436100125312805
2017-04-12,303.0,176.0500030517578,1200.3699951171875,1.0611318349838257,1275.300048828125,65.2300033569336,0.9423900246620178
2017-04-13,302.0,175.6199951171875,1169.280029296875,1.0670650005340576,1285.9000244140625,64.94999694824219,0.9371500015258789
2017-04-14,,,1167.5400390625,1.0616387128829956,,,0.9419400095939636
2017-04-15,,,1172.52001953125,,,,
2017-04-16,,,1182.93994140625,,,,
2017-04-17,307.0,179.02000427246094,1193.9100341796875,1.0610530376434326,1289.4000244140625,65.4800033569336,0.9424600005149841
2017-04-18,305.0,177.85000610351562,1211.6700439453125,1.0644525289535522,1291.699951171875,65.38999938964844,0.9394500255584717
2017-04-19,304.0,178.39999389648438,1210.2900390625,1.0728693008422852,1281.4000244140625,65.04000091552734,0.9320799708366394
2017-04-20,309.5,179.3000030517578,1229.0799560546875,1.0715012550354004,1281.9000244140625,65.5,0.9332699775695801
2017-04-21,309.0,180.3800048828125,1222.050048828125,1.0714898109436035,1287.4000244140625,66.4000015258789,0.9332799911499023
2017-04-22,,,1231.7099609375,,,,
2017-04-23,,,1207.2099609375,,,,
2017-04-24,307.0,182.05999755859375,1250.1500244140625,1.087393879890442,1275.800048828125,67.52999877929688,0.9196299910545349
2017-04-25,310.0,183.50999450683594,1265.489990234375,1.0864840745925903,1265.5999755859375,67.91999816894531,0.9204000234603882
2017-04-26,312.0,181.7100067138672,1281.0799560546875,1.0928245782852173,1262.0999755859375,67.83000183105469,0.9150599837303162
2017-04-27,307.0,183.22000122070312,1317.72998046875,1.090893268585205,1263.699951171875,68.2699966430664,0.9166799783706665
2017-04-28,303.0,184.8300018310547,1316.47998046875,1.0864251852035522,1266.0999755859375,68.45999908447266,0.92044997215271
2017-04-29,,,1321.7900390625,,,,
2017-04-30,,,1347.8900146484375,,,,
2017-05-01,298.0,182.38999938964844,1421.5999755859375,1.0907504558563232,1253.300048828125,69.41000366210938,0.9168000221252441
2017-05-02,300.5,183.44000244140625,1452.8199462890625,1.090893268585205,1255.0999755859375,69.30000305175781,0.9166799783706665
2017-05-03,301.0,183.38999938964844,1490.0899658203125,1.0935654640197754,1246.4000244140625,69.08000183105469,0.9144399762153625
2017-05-04,294.0,183.07000732421875,1537.6700439453125,1.0888975858688354,1226.5,68.80999755859375,0.9183599948883057
2017-05-05,291.0,185.00999450683594,1555.449951171875,1.098152995109558,1224.800048828125,69.0,0.9106199741363525
2017-05-06,,,1578.800048828125,,,,
2017-05-07,,,1596.7099609375,,,,
2017-05-08,288.0,186.02000427246094,1723.3499755859375,1.0965152978897095,1225.300048828125,68.94000244140625,0.9119799733161926
2017-05-09,289.0,186.91000366210938,1755.3599853515625,1.0927767753601074,1214.300048828125,69.04000091552734,0.9150999784469604
2017-05-10,279.5,183.17999267578125,1787.1300048828125,1.0886842012405396,1217.300048828125,69.30999755859375,0.9185400009155273
2017-05-11,275.0,183.94000244140625,1848.5699462890625,1.087074637413025,1222.699951171875,68.45999908447266,0.9199000000953674
2017-05-12,269.0,183.25,1724.239990234375,1.0864958763122559,1226.199951171875,68.37999725341797,0.9203900098800659
2017-05-13,,,1804.9100341796875,,,,
2017-05-14,,,1808.9100341796875,,,,
2017-05-15,264.5,182.38999938964844,1738.4300537109375,1.0927289724349976,1228.5999755859375,68.43000030517578,0.9151399731636047
2017-05-16,257.5,182.6999969482422,1734.449951171875,1.0981770753860474,1235.0,69.41000366210938,0.9106000065803528
2017-05-17,246.0,178.77999877929688,1839.0899658203125,1.1093976497650146,1257.5,67.4800033569336,0.901390016078949
2017-05-18,245.0,177.39999389648438,1888.6500244140625,1.115635633468628,1251.699951171875,67.70999908447266,0.8963500261306763
2017-05-19,253.0,180.75999450683594,1987.7099609375,1.1113580465316772,1252.699951171875,67.69000244140625,0.8998000025749207
2017-05-20,,,2084.72998046875,,,,
2017-05-21,,,2041.199951171875,,,,
2017-05-22,250.0,183.6699981689453,2173.39990234375,1.120485782623291,1260.699951171875,68.44999694824219,0.8924700021743774
2017-05-23,246.5,183.49000549316406,2320.419921875,1.123885989189148,1254.800048828125,68.68000030517578,0.889769971370697
2017-05-24,235.0,185.25,2443.639892578125,1.11793053150177,1252.4000244140625,68.7699966430664,0.8945099711418152
2017-05-25,234.0,187.07000732421875,2304.97998046875,1.1230907440185547,1255.800048828125,69.62000274658203,0.8903999924659729
2017-05-26,247.0,186.58999633789062,2202.419921875,1.121076226234436,1267.5999755859375,69.95999908447266,0.8920000195503235
2017-05-27,,,2038.8699951171875,,,,
2017-05-28,,,2155.800048828125,,,,
2017-05-29,,,2255.610107421875,1.1176055669784546,,,0.8947700262069702
2017-05-30,233.5,186.8800048828125,2175.469970703125,1.1129041910171509,1262.0999755859375,70.41000366210938,0.8985499739646912
2017-05-31,225.0,187.6300048828125,2286.409912109375,1.117168664932251,1272.0,69.83999633789062,0.8951200246810913
2017-06-01,234.5,187.32000732421875,2407.8798828125,1.1243535280227661,1267.0,70.0999984741211,0.8894000053405762
2017-06-02,248.0,190.22999572753906,2488.550048828125,1.1215791702270508,1276.800048828125,71.76000213623047,0.8916000127792358
2017-06-03,,,2515.35009765625,,,,
2017-06-04,,,2511.81005859375,,,,
2017-06-05,250.0,188.9499969482422,2686.81005859375,1.128082513809204,1279.300048828125,72.27999877929688,0.88646000623703
2017-06-06,244.0,186.75,2863.199951171875,1.1256824731826782,1294.4000244140625,72.5199966430664,0.8883500099182129
2017-06-07,237.5,188.10000610351562,2732.159912109375,1.1271415948867798,1290.0999755859375,72.38999938964844,0.8871999979019165
2017-06-08,236.5,189.92999267578125,2805.6201171875,1.125517725944519,1276.300048828125,71.94999694824219,0.888480007648468
2017-06-09,233.0,190.02999877929688,2823.81005859375,1.1184805631637573,1268.5,70.31999969482422,0.894070029258728
2017-06-10,,,2947.7099609375,,,,
2017-06-11,,,2958.110107421875,,,,
2017-06-12,235.0,190.0,2659.6298828125,1.1201971769332886,1266.0999755859375,69.77999877929688,0.8927000164985657
2017-06-13,242.5,191.08999633789062,2717.02001953125,1.1196202039718628,1265.800048828125,70.6500015258789,0.8931599855422974
2017-06-14,242.0,192.3800048828125,2506.3701171875,1.1208877563476562,1272.800048828125,70.2699966430664,0.8921499848365784
2017-06-15,240.5,195.4499969482422,2464.580078125,1.1215791702270508,1252.199951171875,69.9000015258789,0.8916000127792358
2017-06-16,246.5,196.44000244140625,2518.56005859375,1.1146905422210693,1254.0,70.0,0.8971099853515625
2017-06-17,,,2655.8798828125,,,,
2017-06-18,,,2548.2900390625,,,,
2017-06-19,247.5,199.0800018310547,2589.60009765625,1.120824933052063,1244.199951171875,70.87000274658203,0.8921999931335449
2017-06-20,236.0,198.3300018310547,2721.7900390625,1.1144545078277588,1241.0,69.91000366210938,0.8973000049591064
2017-06-21,230.5,199.1699981689453,2689.10009765625,1.1136974096298218,1243.4000244140625,70.2699966430664,0.8979099988937378
2017-06-22,230.5,199.44000244140625,2705.409912109375,1.1167196035385132,1247.5999755859375,70.26000213623047,0.8954799771308899
2017-06-23,236.0,202.22999572753906,2744.909912109375,1.1149640083312988,1256.199951171875,71.20999908447266,0.8968899846076965
2017-06-24,,,2608.719970703125,,,,
2017-06-25,,,2589.409912109375,,,,
2017-06-26,235.5,199.97999572753906,2478.449951171875,1.1198835372924805,1246.300048828125,70.52999877929688,0.8929499983787537
2017-06-27,233.5,198.88999938964844,2552.449951171875,1.118355631828308,1246.4000244140625,69.20999908447266,0.8941699862480164
2017-06-28,239.0,199.6199951171875,2574.7900390625,1.1339154243469238,1248.0,69.80000305175781,0.8819000124931335
2017-06-29,236.5,197.4600067138672,2539.320068359375,1.1382650136947632,1244.199951171875,68.48999786376953,0.8785300254821777
